Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,CORONADORES,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,CERRADOR,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,ABRIDOR,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,VALVULAS Y REGULADORES NEUMATICOS,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,TOLVA TAPA CORONA,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,ESTADO DE PIÑONES TRANSMISIÓN ,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,MARIPOSAS VALVULAS,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,CENTRADORES DE BOTELLAS,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,TABLERO ELECTRICO ,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,ESTADO SENSORES Y FOTOCELDAS,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,DUCHAS DE ENJUAGUE,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,CERRADOR DE ESTALLIDO,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,TABLERO TOUCH PAD,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,ESTADO MOTORREDUCTOR PRINCIPAL,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,"FUGAS DE AIRE, ACEITE, JARABE",,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,VALVULA DE DESFOGUE,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,MANGUERAS,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,ESTADO DE GUARDAS DE PROTECCION,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,ESTADO DE ESTRELLAS Y GUIAS,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,DUCTO DE LA TAPA,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,REVISION DE LOS PIÑONES DE ATAQUE,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,"TORNILLERIA,SOLDADURAS",,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",518582,LLENADORA,13342786,Inspeccion semanal llenadora de botellas,TORNILLO SINFÍN,,,,"0,0037037037",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,MEMBRANAS Y COPAS,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,REGULADORES DE AIRE,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,SENSORES,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,CORREAS Y MANGUERAS,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,MESA DE CARGUE,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,MESA DE DESCARGA,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,ELECTRO VALVULAS ,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,CILINDROS NEUMATICOS,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,TABLERO ELECTRICO,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,MOTORES ELECTRICOS,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,CHUMASERAS,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,MANOMETROS,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,TRAMPAS DE CONDENSADO,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,CADENA TABLETOP,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,CADENAS DE TRANSMISION,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,VIBRADOR,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,ENFILADORES,,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548771,EMPACADORA,13342787,Inspeccion semanal empacadora,"TORNILLERIA, SOLDADURA",,,,"0,0157894737",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,MEMBRANAS Y COPAS,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,REGULADORES DE AIRE,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,SENSORES,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,CORREAS Y MANGUERAS,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,MESA DE CARGUE,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,MESA DE DESCARGA,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,ELECTRO VALVULAS ,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,CILINDROS NEUMATICOS,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,TABLERO ELECTRICO,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,MOTORES ELECTRICOS,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,CHUMASERAS,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,MANOMETROS,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,TRAMPAS DE CONDENSADO,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,CADENA TABLETOP,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,CADENAS DE TRANSMISION,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,VIBRADOR,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,ENFILADORES,,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",548773,DESEMPACADORA,13342789,Inspeccion semanal desempacadora,"TORNILLERIA,SOLDASURAS",,,,"0,0526315789",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",560016,LAVADORA DE CAJAS,13350423,Inspeccion semanal lavadora de cajas,CADENA TABLETOP,,,,"0,0083333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",560016,LAVADORA DE CAJAS,13350423,Inspeccion semanal lavadora de cajas,MOTOBOMBA,,,,"0,0083333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",560016,LAVADORA DE CAJAS,13350423,Inspeccion semanal lavadora de cajas,MOTORES ELECTRICOS,,,,"0,0083333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",560016,LAVADORA DE CAJAS,13350423,Inspeccion semanal lavadora de cajas,ELEVADOR DE CAJAS,,,,"0,0083333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",560016,LAVADORA DE CAJAS,13350423,Inspeccion semanal lavadora de cajas,PASARELA Y PASAMANOS,,,,"0,0083333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",560016,LAVADORA DE CAJAS,13350423,Inspeccion semanal lavadora de cajas,CHUMACERAS,,,,"0,0083333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",560016,LAVADORA DE CAJAS,13350423,Inspeccion semanal lavadora de cajas,SISTEMA DESLIZAMIENTO,,,,"0,0083333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",560016,LAVADORA DE CAJAS,13350423,Inspeccion semanal lavadora de cajas,CADENAS DE TRANSMISION,,,,"0,0083333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",560016,LAVADORA DE CAJAS,13350423,Inspeccion semanal lavadora de cajas,FUGAS,,,,"0,0083333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",560016,LAVADORA DE CAJAS,13350423,Inspeccion semanal lavadora de cajas,VALVULAS,,,,"0,0083333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",560016,LAVADORA DE CAJAS,13350423,Inspeccion semanal lavadora de cajas,"TORNILLERIA,SOLDURA",,,,"0,0083333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",560016,LAVADORA DE CAJAS,13350423,Inspeccion semanal lavadora de cajas,TABLERO ELECTRICO,,,,"0,0083333333",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599572,INSPECTOR ELECTRONICO,13342794,Inspeccion semanal,BOMBA DE VACIO,,,,"0,0066666667",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599572,INSPECTOR ELECTRONICO,13342794,Inspeccion semanal,VIDRIOS Y ACRILICOS TRASLUCIDOS,,,,"0,0066666667",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599572,INSPECTOR ELECTRONICO,13342794,Inspeccion semanal,NIVEL DE ACEITE,,,,"0,0066666667",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599572,INSPECTOR ELECTRONICO,13342794,Inspeccion semanal,CORREAS Y BANDAS,,,,"0,0066666667",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599572,INSPECTOR ELECTRONICO,13342794,Inspeccion semanal,MOTOR ELECTRICO RECHAZO,,,,"0,0066666667",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599572,INSPECTOR ELECTRONICO,13342794,Inspeccion semanal,TABLERO ELECTRICO,,,,"0,0066666667",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599572,INSPECTOR ELECTRONICO,13342794,Inspeccion semanal,TRIGGER,,,,"0,0066666667",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599572,INSPECTOR ELECTRONICO,13342794,Inspeccion semanal,ENCODER,,,,"0,0066666667",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599572,INSPECTOR ELECTRONICO,13342794,Inspeccion semanal,LAMPARAS DE ESTROBO,,,,"0,0066666667",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599572,INSPECTOR ELECTRONICO,13342794,Inspeccion semanal,"ASSYBATTERY, 24V",,,,"0,0066666667",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599572,INSPECTOR ELECTRONICO,13342794,Inspeccion semanal,JUEGO DE MANEJOS ,,,,"0,0066666667",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599572,INSPECTOR ELECTRONICO,13342794,Inspeccion semanal,RODAMIENTOS,,,,"0,0066666667",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599572,INSPECTOR ELECTRONICO,13342794,Inspeccion semanal,AUSENCIA DE OXIDO,,,,"0,0066666667",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599572,INSPECTOR ELECTRONICO,13342794,Inspeccion semanal,SOLDADURA Y TORNILLERIA,,,,"0,0066666667",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,628861,COMPRESOR DE REFRIGERACION N°1,13350458,Inspeccion semanal Compresor R. N° 1,"TUBERIA, VALVULAS TRAMPA DE LIQUIDO",,,,"0,0833333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,628861,COMPRESOR DE REFRIGERACION N°1,13350458,Inspeccion semanal Compresor R. N° 1,"FUGAS AGUA,ACEITE O NHO3",,,,"0,0833333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,628861,COMPRESOR DE REFRIGERACION N°1,13350458,Inspeccion semanal Compresor R. N° 1,CORREAS DE TRASMISION ,,,,"0,0833333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,628861,COMPRESOR DE REFRIGERACION N°1,13350458,Inspeccion semanal Compresor R. N° 1,RUIDOS EXTRAÑOS,,,,"0,0833333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,628861,COMPRESOR DE REFRIGERACION N°1,13350458,Inspeccion semanal Compresor R. N° 1,EMPAQUETADURA CARTER,,,,"0,0833333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,628861,COMPRESOR DE REFRIGERACION N°1,13350458,Inspeccion semanal Compresor R. N° 1,NIVEL DE ACEITE ,,,,"0,0833333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638537,CONDENSADOR EVAPORATIVO,13342808,Inspeccion semanal Condensador Evaporat,TABLERO ELECTRICO,,,,"0,0111111111",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638537,CONDENSADOR EVAPORATIVO,13342808,Inspeccion semanal Condensador Evaporat,MOTOR ELECTRICO,,,,"0,0111111111",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638537,CONDENSADOR EVAPORATIVO,13342808,Inspeccion semanal Condensador Evaporat,CORREAS,,,,"0,0111111111",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638537,CONDENSADOR EVAPORATIVO,13342808,Inspeccion semanal Condensador Evaporat,SIST. VENTILADOR CHUMACERA  EJE,,,,"0,0111111111",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638537,CONDENSADOR EVAPORATIVO,13342808,Inspeccion semanal Condensador Evaporat,ESTADO TANQUE DE AGUA,,,,"0,0111111111",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638537,CONDENSADOR EVAPORATIVO,13342808,Inspeccion semanal Condensador Evaporat,NIVEL DE AGUA,,,,"0,0111111111",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638537,CONDENSADOR EVAPORATIVO,13342808,Inspeccion semanal Condensador Evaporat,MANOMETRO,,,,"0,0111111111",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638537,CONDENSADOR EVAPORATIVO,13342808,Inspeccion semanal Condensador Evaporat,ELECTROVALVULAS,,,,"0,0111111111",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,638537,CONDENSADOR EVAPORATIVO,13342808,Inspeccion semanal Condensador Evaporat,FUGAS NHO3,,,,"0,0111111111",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649577,COMPRESOR DE AIRE ATLASCOPCO  GA 15,13350467,Inspeccion semanal compresor aire GA15,"MANOMETROS, TERMOMETROS, VALV SEG.",,,,"0,0142857143",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649577,COMPRESOR DE AIRE ATLASCOPCO  GA 15,13350467,Inspeccion semanal compresor aire GA15,NIVEL DE ACEITE,,,,"0,0142857143",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649577,COMPRESOR DE AIRE ATLASCOPCO  GA 15,13350467,Inspeccion semanal compresor aire GA15,MOTOR ELECTRICO,,,,"0,0142857143",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649577,COMPRESOR DE AIRE ATLASCOPCO  GA 15,13350467,Inspeccion semanal compresor aire GA15,TABLERO ELECTRICO,,,,"0,0142857143",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649577,COMPRESOR DE AIRE ATLASCOPCO  GA 15,13350467,Inspeccion semanal compresor aire GA15,RUIDOS EXTRAÑOS,,,,"0,0142857143",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649577,COMPRESOR DE AIRE ATLASCOPCO  GA 15,13350467,Inspeccion semanal compresor aire GA15,VIBRACION,,,,"0,0142857143",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649577,COMPRESOR DE AIRE ATLASCOPCO  GA 15,13350467,Inspeccion semanal compresor aire GA15,FUGAS,,,,"0,0142857143",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659362,CALDERA,13350469,Inspeccion semanal caldera,ESTADO DE VENTILADOR,,,,"0,0083333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659362,CALDERA,13350469,Inspeccion semanal caldera,MOTOR ELECTRICO VENTILADOR,,,,"0,0083333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659362,CALDERA,13350469,Inspeccion semanal caldera,TABLERO ELECTRICO,,,,"0,0083333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659362,CALDERA,13350469,Inspeccion semanal caldera,CONTROL  DE NIVEL DE AGUA,,,,"0,0083333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659362,CALDERA,13350469,Inspeccion semanal caldera,ESTADO DE MIRILLAS INSPECCION,,,,"0,0083333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659362,CALDERA,13350469,Inspeccion semanal caldera,ESTADO DEL DAMPER,,,,"0,0083333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659362,CALDERA,13350469,Inspeccion semanal caldera,ESTADO BOMBA DE ACPM,,,,"0,0083333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659362,CALDERA,13350469,Inspeccion semanal caldera,MANOMETROS,,,,"0,0083333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659362,CALDERA,13350469,Inspeccion semanal caldera,BOMBA SUMINISTRO DE AGUA,,,,"0,0083333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659362,CALDERA,13350469,Inspeccion semanal caldera,ESTADO TANQUE DE AGUA DE ALIMENTACION,,,,"0,0083333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659362,CALDERA,13350469,Inspeccion semanal caldera,VALVULAS DE SEGURIDAD,,,,"0,0083333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659362,CALDERA,13350469,Inspeccion semanal caldera,"FUGAS,TUBERIA,SOLDADURA",,,,"0,0083333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659611,TANQUE DE COMBUSTIBLE,13342817,Inspeccion semanal tanque de combustible,KIT DE DERRAME,,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659611,TANQUE DE COMBUSTIBLE,13342817,Inspeccion semanal tanque de combustible,FUGAS DE COMBUSTIBLE,,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659611,TANQUE DE COMBUSTIBLE,13342817,Inspeccion semanal tanque de combustible,VALVULA DE DESFOGUE,,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659611,TANQUE DE COMBUSTIBLE,13342817,Inspeccion semanal tanque de combustible,MIRILLA DE NIVEL ,,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659611,TANQUE DE COMBUSTIBLE,13342817,Inspeccion semanal tanque de combustible,SEÑALIZACIONES,,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659611,TANQUE DE COMBUSTIBLE,13342817,Inspeccion semanal tanque de combustible,SOLDADURA Y TORNILLERIA,,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,669438,TORRE DE ENFRIAMIENTO,13350471,Inspeccion semanal torre de enfriamiento,VENTILADORES,,,,"0,0333333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,669438,TORRE DE ENFRIAMIENTO,13350471,Inspeccion semanal torre de enfriamiento,ESTADO DE LA PINTURA,,,,"0,0333333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,669438,TORRE DE ENFRIAMIENTO,13350471,Inspeccion semanal torre de enfriamiento,SERPENTIN INTERNO,,,,"0,0333333333",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,709718,TANQUE DE SODA CAUSTICA,13350438,Inspeccion semanal tanque de soda causti,BOMBA CENTRIFUGA,,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,709718,TANQUE DE SODA CAUSTICA,13350438,Inspeccion semanal tanque de soda causti,VALVULAS DE COMPUERTA,,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,709718,TANQUE DE SODA CAUSTICA,13350438,Inspeccion semanal tanque de soda causti,FUGAS DE SODA,,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,709718,TANQUE DE SODA CAUSTICA,13350438,Inspeccion semanal tanque de soda causti,TABLERO ELECTRICO,,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,709718,TANQUE DE SODA CAUSTICA,13350438,Inspeccion semanal tanque de soda causti,SOLDADURA Y TORNILLERIA,,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,709718,TANQUE DE SODA CAUSTICA,13350438,Inspeccion semanal tanque de soda causti,MIRILLA DE NIVEL,,,,"0,0166666667",si,si,si,si,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,MOTORES Y BOMBAS,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,CONTROL DE TEMPERATURA,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,CONTROLES DE NIVEL,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,SERPENTIN Y TUBERIA DE VAPOR,,,,"0,0263157895",,,,,,,,
