Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
EQUIPOS PARA  ENVASADO JUGOS HIT,710309,CAPSULADORA WHITE CUP,13347665,INSPECCION SEMANAL CAPSULADORA WHITE CUP,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"15/5/2024, 10:35:27","0,1666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710309,CAPSULADORA WHITE CUP,13347665,INSPECCION SEMANAL CAPSULADORA WHITE CUP,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"15/5/2024, 10:35:31","0,1666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710309,CAPSULADORA WHITE CUP,13347665,INSPECCION SEMANAL CAPSULADORA WHITE CUP,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"15/5/2024, 10:35:35","0,1666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900053,COOLER,13347666,INSPECCION SEMANAL OPERACION COOLER,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"15/5/2024, 1:55:51","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900053,COOLER,13347666,INSPECCION SEMANAL OPERACION COOLER,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"15/5/2024, 1:56:11","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900053,COOLER,13347666,INSPECCION SEMANAL OPERACION COOLER,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"15/5/2024, 1:56:24","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710307,DEPALETIZADORA,13347651,INSPECCION SEMANAL DEPALETIZADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"15/5/2024, 1:57:33","0,1666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900049,LAVADORA DE CAJAS,13347655,INSPECCION SEMANAL LAVADORA CAJAS,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"15/5/2024, 10:35:40","0,3333333333",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900049,LAVADORA DE CAJAS,13347655,INSPECCION SEMANAL LAVADORA CAJAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"15/5/2024, 10:35:43","0,3333333333",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900049,LAVADORA DE CAJAS,13347655,INSPECCION SEMANAL LAVADORA CAJAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"15/5/2024, 10:35:47","0,3333333333",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900055,TRANSPORTADOR DE BOTELLAS,13347663,INSPECCION SEMANAL TRANSPORTADORES,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"15/5/2024, 14:37:51","0,0666666667",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900055,TRANSPORTADOR DE BOTELLAS,13347663,INSPECCION SEMANAL TRANSPORTADORES,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"15/5/2024, 14:38:03","0,0666666667",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900055,TRANSPORTADOR DE BOTELLAS,13347663,INSPECCION SEMANAL TRANSPORTADORES,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"15/5/2024, 14:38:16","0,0666666667",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900056,SISTEMA A (DRUMP DUMPER ),13347657,INSPECCION SEMANAL SISTEMA A,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"18/5/2024, 10:56:02","0,0666666667",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900056,SISTEMA A (DRUMP DUMPER ),13347657,INSPECCION SEMANAL SISTEMA A,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"18/5/2024, 10:56:25","0,0666666667",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900056,SISTEMA A (DRUMP DUMPER ),13347657,INSPECCION SEMANAL SISTEMA A,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"18/5/2024, 10:56:32","0,0666666667",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900057,SISTEMA B (RECONSTITUCION DE PULPA ),13347656,INSPECCION SEMANAL SISTEMA B (RECONSTITU,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"15/5/2024, 9:45:51","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900057,SISTEMA B (RECONSTITUCION DE PULPA ),13347656,INSPECCION SEMANAL SISTEMA B (RECONSTITU,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"15/5/2024, 9:46:06","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900057,SISTEMA B (RECONSTITUCION DE PULPA ),13347656,INSPECCION SEMANAL SISTEMA B (RECONSTITU,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"15/5/2024, 9:46:21","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900058,SISTEMA C (DISOLUCCION DE AZUCAR ),13353239,INSPECCION SEMANAL SISTEMA C (DISOLUCCIO,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900058,SISTEMA C (DISOLUCCION DE AZUCAR ),13353239,INSPECCION SEMANAL SISTEMA C (DISOLUCCIO,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900058,SISTEMA C (DISOLUCCION DE AZUCAR ),13353239,INSPECCION SEMANAL SISTEMA C (DISOLUCCIO,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900059,SISTEMA D (PREPARACION  ),13347740,INSPECCION SEMANAL SISTEMA D (PREPARACIO,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"15/5/2024, 15:09:57","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900059,SISTEMA D (PREPARACION  ),13347740,INSPECCION SEMANAL SISTEMA D (PREPARACIO,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"20/5/2024, 9:20:23","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900059,SISTEMA D (PREPARACION  ),13347740,INSPECCION SEMANAL SISTEMA D (PREPARACIO,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"15/5/2024, 15:10:04","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900060,SISTEMA E (PASTEURIZA. Y ULTRA PASTER ),13347653,INSPECCION SEMANAL SISTEMA E (PASTEURIZA,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900060,SISTEMA E (PASTEURIZA. Y ULTRA PASTER ),13347653,INSPECCION SEMANAL SISTEMA E (PASTEURIZA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900060,SISTEMA E (PASTEURIZA. Y ULTRA PASTER ),13347653,INSPECCION SEMANAL SISTEMA E (PASTEURIZA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900061,SISTEMA F (CIP),13347654,INSPECCION SEMANAL  SISTEMA F (CIP),FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900061,SISTEMA F (CIP),13347654,INSPECCION SEMANAL  SISTEMA F (CIP),ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900061,SISTEMA F (CIP),13347654,INSPECCION SEMANAL  SISTEMA F (CIP),ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,650005,CALDERA DE 400 BHP,13347729,INSPECCION SEMANAL CALDERA DE 400 BHP,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"18/5/2024, 8:22:20","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,650005,CALDERA DE 400 BHP,13347729,INSPECCION SEMANAL CALDERA DE 400 BHP,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"18/5/2024, 8:22:26","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,650005,CALDERA DE 400 BHP,13347729,INSPECCION SEMANAL CALDERA DE 400 BHP,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"18/5/2024, 8:22:32","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,900062,CALDERA DE 500 BHP,13347728,INSPECCION SEMANAL CALDERA DE 500 BHP,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"18/5/2024, 8:22:58","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,900062,CALDERA DE 500 BHP,13347728,INSPECCION SEMANAL CALDERA DE 500 BHP,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"18/5/2024, 8:23:03","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,900062,CALDERA DE 500 BHP,13347728,INSPECCION SEMANAL CALDERA DE 500 BHP,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"18/5/2024, 8:23:10","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,649579,COMPRESOR DE AIRE ATLAS COPCO,13347731,INSPECCION SEMANAL COMPRESOR DE AIRE ATL,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"18/5/2024, 8:28:01","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,649579,COMPRESOR DE AIRE ATLAS COPCO,13347731,INSPECCION SEMANAL COMPRESOR DE AIRE ATL,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"18/5/2024, 8:26:55","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,649579,COMPRESOR DE AIRE ATLAS COPCO,13347731,INSPECCION SEMANAL COMPRESOR DE AIRE ATL,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"18/5/2024, 8:26:49","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,829074,COMPRESOR TORNILLO AIRE,13347838,INSPECCION SEMANAL COMPRESOR DE AIRE ATL,FUGAS DE AIRE/ ACEITE,si,"se presenta fuga de aceite parte inferior del motor, ya el servicio tecnico de la firma ATLAS COPCO realizo inspecion y deja reporte de la falla",,"0,0666666667",,,,,si,Esteban Rodríguez ,Oswaldo Baquero Saenz,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/aTmswOOkYXClpN9hgWXL/pub/q7aZUUNn9PDfEvWDOpMS.jpg
EQUIPOS PARA SERVICIOS INDUSTRIALES,829074,COMPRESOR TORNILLO AIRE,13347838,INSPECCION SEMANAL COMPRESOR DE AIRE ATL,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,no,.,.,
EQUIPOS PARA SERVICIOS INDUSTRIALES,829074,COMPRESOR TORNILLO AIRE,13347838,INSPECCION SEMANAL COMPRESOR DE AIRE ATL,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"18/5/2024, 8:26:33","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,829073,COMPRESOR TORNILLO AIRE VEL. VARIABLE,13347841,INSPECCION SEMANAL COMPRESOR 829073,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"18/5/2024, 8:26:13","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,829073,COMPRESOR TORNILLO AIRE VEL. VARIABLE,13347841,INSPECCION SEMANAL COMPRESOR 829073,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"18/5/2024, 8:24:12","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,829073,COMPRESOR TORNILLO AIRE VEL. VARIABLE,13347841,INSPECCION SEMANAL COMPRESOR 829073,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"18/5/2024, 8:24:05","0,0666666667",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",828040,DESEMPACADORA,13347911,INSPECCION SEMANAL EMPACADORA 828743,FUGAS DE AIRE/ ACEITE,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",828040,DESEMPACADORA,13347911,INSPECCION SEMANAL EMPACADORA 828743,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",828040,DESEMPACADORA,13347911,INSPECCION SEMANAL EMPACADORA 828743,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",599561,INSPECTOR ELECTRONICO,13347904,INSPECCION SEMANAL OPERACION DEL INSPECT,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"15/5/2024, 21:30:22","0,3333333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",599561,INSPECTOR ELECTRONICO,13347904,INSPECCION SEMANAL OPERACION DEL INSPECT,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"15/5/2024, 21:30:29","0,3333333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",599561,INSPECTOR ELECTRONICO,13347904,INSPECCION SEMANAL OPERACION DEL INSPECT,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"15/5/2024, 21:32:42","0,3333333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",828996,PROCESADOR DE BEBIDA,13347660,INSPECCION SEMANAL PROCESADOR DE BEBIDA,FUGAS DE AIRE/ ACEITE/ AMONIACO,si,CUMPLE,"15/5/2024, 21:31:54","0,3333333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",828996,PROCESADOR DE BEBIDA,13347660,INSPECCION SEMANAL PROCESADOR DE BEBIDA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"15/5/2024, 21:31:49","0,3333333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",828996,PROCESADOR DE BEBIDA,13347660,INSPECCION SEMANAL PROCESADOR DE BEBIDA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"15/5/2024, 21:31:42","0,3333333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",820030,TANDEM DE PALETIZADO,13347672,INSPECCION SEMANAL OPERACION TANDEM,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"21/5/2024, 11:54:26","0,3333333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",820030,TANDEM DE PALETIZADO,13347672,INSPECCION SEMANAL OPERACION TANDEM,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"21/5/2024, 11:54:31","0,3333333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",820030,TANDEM DE PALETIZADO,13347672,INSPECCION SEMANAL OPERACION TANDEM,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"21/5/2024, 11:54:35","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,810003,CALENTADOR DE LATAS,13347681,INSPECCION SEMANAL CALENADOR DE LATAS,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"16/5/2024, 6:44:49","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,810003,CALENTADOR DE LATAS,13347681,INSPECCION SEMANAL CALENADOR DE LATAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"16/5/2024, 6:44:55","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,810003,CALENTADOR DE LATAS,13347681,INSPECCION SEMANAL CALENADOR DE LATAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"16/5/2024, 6:45:02","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,528834,CARBO COOLER,13347661,INSPECCION SEMANAL OPER CARBO L4,FUGAS DE AIRE/ ACEITE/ AMONIACO,si,CUMPLE,"17/5/2024, 6:25:26","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,528834,CARBO COOLER,13347661,INSPECCION SEMANAL OPER CARBO L4,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"17/5/2024, 6:25:46","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,528834,CARBO COOLER,13347661,INSPECCION SEMANAL OPER CARBO L4,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"17/5/2024, 6:26:16","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,82960201,CODIFICADOR,13347753,INSPECCION SEMANAL CODIFICADOR NRET HIT,ESTADO Y FUNCIONAMIENTO CABEZAL CODIFICADOR,si,CUMPLE,"15/5/2024, 7:44:14","0,0714285714",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,82960201,CODIFICADOR,13347753,INSPECCION SEMANAL CODIFICADOR NRET HIT,ALINEACIÓN CHORRO/REGULACION DE TINTA,si,CUMPLE,"15/5/2024, 7:44:18","0,0714285714",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,82960201,CODIFICADOR,13347753,INSPECCION SEMANAL CODIFICADOR NRET HIT,VERIFICAR IMPRESIÓN Y NIVELES DE FLUIDOS,si,CUMPLE,"15/5/2024, 7:44:25","0,0714285714",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,82960201,CODIFICADOR,13347753,INSPECCION SEMANAL CODIFICADOR NRET HIT,COMPONENTES SUELTOS Ó AUSENTES,si,CUMPLE,"15/5/2024, 7:44:28","0,0714285714",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,819101,DEPALETIZADORA LATA,13347677,INSPECCION SEMANAL DEPALETIZADORA LATA,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"17/5/2024, 6:28:46","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,819101,DEPALETIZADORA LATA,13347677,INSPECCION SEMANAL DEPALETIZADORA LATA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"17/5/2024, 6:28:59","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,819101,DEPALETIZADORA LATA,13347677,INSPECCION SEMANAL DEPALETIZADORA LATA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"17/5/2024, 6:29:12","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,810004,ENFARDADORA,13347685,INSPECCION SEMANAL ENFARDADORA,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"15/5/2024, 7:44:40","0,1666666667",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,810004,ENFARDADORA,13347685,INSPECCION SEMANAL ENFARDADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"15/5/2024, 7:44:42","0,1666666667",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,810004,ENFARDADORA,13347685,INSPECCION SEMANAL ENFARDADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"15/5/2024, 7:44:52","0,1666666667",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,8100062,ENJUAGADORA DE LATAS - RINSER,13347712,INSPECCION SEMANAL OPERACION RINSER,ESTADO SISTEMA NEUMÁTICO (ELECTROVÁLVULAS. CILINDROS ) ,si,CUMPLE,"14/5/2024, 6:01:28","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,8100062,ENJUAGADORA DE LATAS - RINSER,13347712,INSPECCION SEMANAL OPERACION RINSER,"REVISIÓN DE TUBERÍA, BOQUILLAS, EMPAQUES, MANOMETROS",si,CUMPLE,"14/5/2024, 6:01:32","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,8100062,ENJUAGADORA DE LATAS - RINSER,13347712,INSPECCION SEMANAL OPERACION RINSER,AJUSTE TORNILLERIA GENERAL,si,CUMPLE,"14/5/2024, 6:01:38","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,810006,LLENADORA  DE LATA,13347676,INSPECCIÓN SEMANAL LLENADORA LINEA 4,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"14/5/2024, 6:01:45","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,810006,LLENADORA  DE LATA,13347676,INSPECCIÓN SEMANAL LLENADORA LINEA 4,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"14/5/2024, 6:01:51","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,810006,LLENADORA  DE LATA,13347676,INSPECCIÓN SEMANAL LLENADORA LINEA 4,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"14/5/2024, 6:01:55","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,829604,TRANSPORTADOR DE LATAS,13347686,INSPECCION SEMANAL TRANSPORTADOR LATAS,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"14/5/2024, 6:02:00","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,829604,TRANSPORTADOR DE LATAS,13347686,INSPECCION SEMANAL TRANSPORTADOR LATAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"14/5/2024, 6:02:04","0,3333333333",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,829604,TRANSPORTADOR DE LATAS,13347686,INSPECCION SEMANAL TRANSPORTADOR LATAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"14/5/2024, 6:02:08","0,3333333333",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,829704,ALIMENTADOR DE TAPA PLASTICA,13347791,INSPECCIÓN SEMANAL DEL CLASIFICADOR DE T,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"14/5/2024, 13:46:32","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,829704,ALIMENTADOR DE TAPA PLASTICA,13347791,INSPECCIÓN SEMANAL DEL CLASIFICADOR DE T,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"14/5/2024, 14:09:22","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,829704,ALIMENTADOR DE TAPA PLASTICA,13347791,INSPECCIÓN SEMANAL DEL CLASIFICADOR DE T,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"14/5/2024, 14:09:28","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,ESTADO Y FUNCIONAMIENTO LÁMPARA SEÑAL DE SERVICIO,si,CUMPLE,"14/5/2024, 14:10:50","0,0222222222",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,VERIFICAR IMPRESIÓN,si,CUMPLE,"14/5/2024, 14:11:07","0,0222222222",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,ESTADO DE FILTROS Y MANGUERAS,si,CUMPLE,"14/5/2024, 14:11:01","0,0222222222",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,LIMPIEZA LENTE,si,CUMPLE,"14/5/2024, 14:11:16","0,0222222222",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,ESTADO DE EXTRACTORES,si,CUMPLE,"14/5/2024, 14:11:24","0,0222222222",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,ESTADO Y FUNCIONAMIENTO CABEZAL CODIFICADOR,si,CUMPLE,"14/5/2024, 14:11:31","0,0222222222",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,ESTADO ESTABILIZADOR DE VOLTAJE,si,CUMPLE,"14/5/2024, 14:11:41","0,0222222222",,,,,si,.,.,CUMPLE
