Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,13348051,INSPECCIÓN SEMANAL CODIFICADOR 90007001,ESTRUCTURA DE SOPORTE,si,CUMPLE,"20/5/2024, 16:31:05","0,0833333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,13348051,INSPECCIÓN SEMANAL CODIFICADOR 90007001,MODULO ELECTRÓNICO,si,CUMPLE,"20/5/2024, 16:31:10","0,0833333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348062,INSPECCION SEMANAL INSP. ELECTRONICO,SISTEMA NEUMÁTICO,si,CUMPLE,"16/5/2024, 8:38:44","0,0555555556",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348062,INSPECCION SEMANAL INSP. ELECTRONICO,SISTEMA DE VACÍO,si,CUMPLE,"16/5/2024, 8:38:39","0,0555555556",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348062,INSPECCION SEMANAL INSP. ELECTRONICO,MÓDULO DE TARGETAS ELECTRÓNICAS,si,CUMPLE,"16/5/2024, 8:38:34","0,0555555556",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348062,INSPECCION SEMANAL INSP. ELECTRONICO,SISTEMA ÓPTICO,si,CUMPLE,"16/5/2024, 8:38:49","0,0555555556",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348062,INSPECCION SEMANAL INSP. ELECTRONICO,JUEGO DE MANEJO ,si,CUMPLE,"16/5/2024, 8:38:53","0,0555555556",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348062,INSPECCION SEMANAL INSP. ELECTRONICO,REFRIGERACIÓN,si,CUMPLE,"16/5/2024, 8:38:59","0,0555555556",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348062,INSPECCION SEMANAL INSP. ELECTRONICO,SISTEMA DE RECHAZO,si,CUMPLE,"16/5/2024, 8:39:33","0,0555555556",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348062,INSPECCION SEMANAL INSP. ELECTRONICO,ESTRUCTURA GENERAL,si,CUMPLE,"16/5/2024, 8:39:38","0,0555555556",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348062,INSPECCION SEMANAL INSP. ELECTRONICO,MOTORES AC Y DC,si,CUMPLE,"16/5/2024, 8:39:20","0,0555555556",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,MOTOR Y CAJA REDUCTORA,si,CUMPLE,"20/5/2024, 16:37:24","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,BOMBAS Y TUBERÍAS DE AGUA,si,CUMPLE,"20/5/2024, 16:37:28","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,CUCHILLA DE AIRE,si,CUMPLE,"20/5/2024, 16:37:35","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,EVAPORADORES,si,CUMPLE,"20/5/2024, 16:37:41","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,SUMINISTRO DE VAPOR,si,CUMPLE,"20/5/2024, 16:37:46","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,TABLERO DE POTENCIA Y CONTROL,si,CUMPLE,"20/5/2024, 16:37:52","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,ESTADO DE PEINES,si,CUMPLE,"20/5/2024, 16:37:57","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,TRANPORTADORES ENTRADA Y SALIDA,si,CUMPLE,"20/5/2024, 16:38:06","0,0625",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,589700,CODIFICADOR DE TINTA,13348176,INSPECCION SEMANAL CODIFICADOR,REVISAR CANALON,,,,"0,025",si,si,si,si,,,,
LINEA DE ENVASADO TETRA LITRO LINEA 9,589700,CODIFICADOR DE TINTA,13348176,INSPECCION SEMANAL CODIFICADOR,REVISAR ESTADO DE LOS FILTROS,,,,"0,025",si,si,si,si,,,,
LINEA DE ENVASADO TETRA LITRO LINEA 9,589700,CODIFICADOR DE TINTA,13348176,INSPECCION SEMANAL CODIFICADOR,VERIFICAR ESTADO DEL CHASIS,,,,"0,025",si,si,si,si,,,,
LINEA DE ENVASADO TETRA LITRO LINEA 9,589700,CODIFICADOR DE TINTA,13348176,INSPECCION SEMANAL CODIFICADOR,REVISAR BOQUILLA IMPRESION DE CABEZAL,,,,"0,025",si,si,si,si,,,,
LINEA DE ENVASADO TETRA LITRO LINEA 9,829711,ELEVADOR  DE TAPAS,13348205,INSPECCION SEMANAL ELEVADOR TAPAS,ESTADO INYECTORES DE AIRE,si,CUMPLE,"17/5/2024, 1:39:07","0,0666666667",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,829711,ELEVADOR  DE TAPAS,13348205,INSPECCION SEMANAL ELEVADOR TAPAS,REVISION POSICIONES DE LEVA,si,CUMPLE,"17/5/2024, 1:39:24","0,0666666667",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348031,INSPECCION SEMANAL RINSER,MOTOR Y CAJA REDUCTORA,si,CUMPLE,"16/5/2024, 8:48:09","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348031,INSPECCION SEMANAL RINSER,BOMBA DE AGUA ENJUAGUE,si,CUMPLE,"16/5/2024, 8:47:53","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348031,INSPECCION SEMANAL RINSER,TABLERO DE POTENCIA Y CONTROL,si,CUMPLE,"16/5/2024, 8:47:59","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348031,INSPECCION SEMANAL RINSER,SISTEMA DE TRANSMISIÓN,si,CUMPLE,"16/5/2024, 8:48:17","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348031,INSPECCION SEMANAL RINSER,ALIMENTACIÓN Y RETORNO DE AGUA,si,CUMPLE,"16/5/2024, 8:48:24","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348031,INSPECCION SEMANAL RINSER,FUGAS DE FLUIDOS,si,,,"0,0625",si,si,si,si,si,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348031,INSPECCION SEMANAL RINSER,ESTADO DE PINZAS,si,CUMPLE,"16/5/2024, 8:49:42","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348031,INSPECCION SEMANAL RINSER,SENSORES,si,CUMPLE,"16/5/2024, 8:49:59","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,900078,TORRE DE ENFRIAMIENTO,13348138,INSPECCION SEMANAL TORRE ENFRIAM. 1 Y 2,ESTRUCTURA,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,900078,TORRE DE ENFRIAMIENTO,13348138,INSPECCION SEMANAL TORRE ENFRIAM. 1 Y 2,TABLERO DE POTENCIA,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,900078,TORRE DE ENFRIAMIENTO,13348138,INSPECCION SEMANAL TORRE ENFRIAM. 1 Y 2,BOMBAS,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,900078,TORRE DE ENFRIAMIENTO,13348138,INSPECCION SEMANAL TORRE ENFRIAM. 1 Y 2,MOTORES VENTILADORES,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,900078,TORRE DE ENFRIAMIENTO,13348138,INSPECCION SEMANAL TORRE ENFRIAM. 1 Y 2,REJILLAS,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,900078,TORRE DE ENFRIAMIENTO,13348138,INSPECCION SEMANAL TORRE ENFRIAM. 1 Y 2,MANÓMETROS,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,900078,TORRE DE ENFRIAMIENTO,13348138,INSPECCION SEMANAL TORRE ENFRIAM. 1 Y 2,FLOTADOES PARA EL NIVEL,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,900078,TORRE DE ENFRIAMIENTO,13348138,INSPECCION SEMANAL TORRE ENFRIAM. 1 Y 2,VÁLVULAS,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348075,INSPECCION SEMANAL TANQUE COMBUSTIBLE,MOTOR Y BOMBA DE CALDERA POWER,si,CUMPLE,"16/5/2024, 22:53:01","0,0833333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348075,INSPECCION SEMANAL TANQUE COMBUSTIBLE,MOTOR Y BOMBA DE CALDERA CLEVER,si,CUMPLE,"16/5/2024, 22:53:16","0,0833333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348075,INSPECCION SEMANAL TANQUE COMBUSTIBLE,ESTADO DEL TANQUE ACPM,si,CUMPLE,"16/5/2024, 22:55:42","0,0833333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348075,INSPECCION SEMANAL TANQUE COMBUSTIBLE,VALVULAS DE SALIDA DEL TANQUE,si,CUMPLE,"16/5/2024, 22:56:32","0,0833333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348075,INSPECCION SEMANAL TANQUE COMBUSTIBLE,VALVULAS DE BOMBAS DE CALDERAS,si,CUMPLE,"16/5/2024, 22:56:54","0,0833333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348075,INSPECCION SEMANAL TANQUE COMBUSTIBLE,TABLER0 DE PONTECIA Y CONTROL,si,CUMPLE,"16/5/2024, 22:57:23","0,0833333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348142,INSPECCION SEMANAL TANQUE SODA,MOTOR Y BOMBA CARGA Y DESCARGA DEL DIQUE,si,CUMPLE,"16/5/2024, 23:07:56","0,0333333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348142,INSPECCION SEMANAL TANQUE SODA,TUBERIAS DE ENTRADA DE SODA,si,CUMPLE,"16/5/2024, 23:08:17","0,0333333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348142,INSPECCION SEMANAL TANQUE SODA,ACOPLE DE MANGUERA DE ENTRADA DE SODA,si,CUMPLE,"16/5/2024, 23:08:38","0,0333333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348142,INSPECCION SEMANAL TANQUE SODA,VALVULAS DE ZONA DE DIQUE,si,CUMPLE,"16/5/2024, 23:09:01","0,0333333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348142,INSPECCION SEMANAL TANQUE SODA,ESTADO DE TANQUE ALMACENAMIENTO,si,CUMPLE,"16/5/2024, 23:09:24","0,0333333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348142,INSPECCION SEMANAL TANQUE SODA,TABLERO DE POTENCIA Y CONTROL,si,CUMPLE,"16/5/2024, 23:09:44","0,0333333333",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,ESTRUCTURA,si,CUMPLE,"21/5/2024, 10:00:47","0,025",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,COMPRESORES,si,CUMPLE,"21/5/2024, 10:00:56","0,025",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,TUBERIAS ,si,CUMPLE,"21/5/2024, 10:01:05","0,025",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,REFRIGERANTE,si,CUMPLE,"21/5/2024, 10:01:14","0,025",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,CONTROL Y POTENCIA,si,CUMPLE,"21/5/2024, 10:01:23","0,025",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,INTERCAMBIADOR,si,CUMPLE,"21/5/2024, 10:01:33","0,025",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,BOMBA DE RECIRCULACIÓN,si,CUMPLE,"21/5/2024, 10:01:42","0,025",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,VALVULAS,si,CUMPLE,"21/5/2024, 10:01:52","0,025",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,13348060,INSPECCION SEMANAL LLENADORA TETRA,SUPER ESTRUTURA,,,,"0,0090909091",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,13348060,INSPECCION SEMANAL LLENADORA TETRA,UNIDAD DE TRACCIÓN ,,,,"0,0090909091",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,13348060,INSPECCION SEMANAL LLENADORA TETRA,SISTEMA DE MORDAZAS,,,,"0,0090909091",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,13348060,INSPECCION SEMANAL LLENADORA TETRA,PLEGADOR FINAL,,,,"0,0090909091",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,13348060,INSPECCION SEMANAL LLENADORA TETRA,UNIDAD DE SERVICIO,,,,"0,0090909091",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,13348060,INSPECCION SEMANAL LLENADORA TETRA,APLICADOR DE TIRA,,,,"0,0090909091",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,13348060,INSPECCION SEMANAL LLENADORA TETRA,EQUIPO ELECTRICO,,,,"0,0090909091",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,13348060,INSPECCION SEMANAL LLENADORA TETRA,SISTEMA DE TRANSPORTE ,,,,"0,0090909091",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,13348060,INSPECCION SEMANAL LLENADORA TETRA,SISTEMA DE ENFRIAMIENTO,,,,"0,0090909091",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,13348060,INSPECCION SEMANAL LLENADORA TETRA,EQUIPO DE PROCESOS,,,,"0,0090909091",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,13348060,INSPECCION SEMANAL LLENADORA TETRA,SISTEMA HIDRAULICO,,,,"0,0090909091",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,BANDAS TRANSPORTADORAS,si,CUMPLE,"21/5/2024, 10:12:17","0,0090909091",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,FRENDO DE ENTRADA,si,CUMPLE,"21/5/2024, 10:12:28","0,0090909091",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,CARRIL GUIA MOVIL,si,CUMPLE,"21/5/2024, 10:12:46","0,0090909091",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,CADENA DE ESTACIONES,si,CUMPLE,"21/5/2024, 10:12:59","0,0090909091",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,CHUPAS PARA EL CARTON,si,CUMPLE,"21/5/2024, 10:13:17","0,0090909091",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,GUIAS,si,CUMPLE,"21/5/2024, 10:13:54","0,0090909091",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,MODULOS DE DISPARO,si,CUMPLE,"21/5/2024, 10:14:05","0,0090909091",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,ESTRUCTURA DE MAQUINA,si,CUMPLE,"21/5/2024, 10:14:18","0,0090909091",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,SISTEMA ELECTRICO,si,CUMPLE,"21/5/2024, 10:14:36","0,0090909091",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,SISTEMA NEUMATICO,si,CUMPLE,"21/5/2024, 10:14:47","0,0090909091",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,FOTOCELDAS,si,CUMPLE,"21/5/2024, 10:15:07","0,0090909091",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900095,DEPALETIZADORA,13348029,INSPECCION SEMANAL DEPALETIZADORA,MOTORES Y REDUCTORES,,,,"0,0125",si,si,si,si,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,900095,DEPALETIZADORA,13348029,INSPECCION SEMANAL DEPALETIZADORA,TRANSMISIÓN POR CADENAS,,,,"0,0125",si,si,si,si,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,900095,DEPALETIZADORA,13348029,INSPECCION SEMANAL DEPALETIZADORA,SISTEMA NEUMATICO,,,,"0,0125",si,si,si,si,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,900095,DEPALETIZADORA,13348029,INSPECCION SEMANAL DEPALETIZADORA,TABLERO DE POTENCIA Y CONTROL,,,,"0,0125",si,si,si,si,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,900095,DEPALETIZADORA,13348029,INSPECCION SEMANAL DEPALETIZADORA,ANCLAJE Y CHASIS,,,,"0,0125",si,si,si,si,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,900095,DEPALETIZADORA,13348029,INSPECCION SEMANAL DEPALETIZADORA,RODILLOS TRANSPORTE PALET,,,,"0,0125",si,si,si,si,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,900095,DEPALETIZADORA,13348029,INSPECCION SEMANAL DEPALETIZADORA,MICROSUICHES Y SENSORES,,,,"0,0125",si,si,si,si,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,900095,DEPALETIZADORA,13348029,INSPECCION SEMANAL DEPALETIZADORA,MESA TRANSPORTE DE BOTELLAS ,,,,"0,0125",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679306,PLANTA ELECTRICA,13348083,INSPECCION SEMANAL PLANTA ELECTRICA 1,BATERIAS,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679306,PLANTA ELECTRICA,13348083,INSPECCION SEMANAL PLANTA ELECTRICA 1,RADIADOR,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679306,PLANTA ELECTRICA,13348083,INSPECCION SEMANAL PLANTA ELECTRICA 1,MEDIDOR DE COMBUSTIBLE,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679306,PLANTA ELECTRICA,13348083,INSPECCION SEMANAL PLANTA ELECTRICA 1,ENTRADA DE AGUA,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679306,PLANTA ELECTRICA,13348083,INSPECCION SEMANAL PLANTA ELECTRICA 1,SISTEMA VENTILADOR,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679306,PLANTA ELECTRICA,13348083,INSPECCION SEMANAL PLANTA ELECTRICA 1,TABLERO DE MANDO,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679306,PLANTA ELECTRICA,13348083,INSPECCION SEMANAL PLANTA ELECTRICA 1,TABLERO DE POTENCIA,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679306,PLANTA ELECTRICA,13348083,INSPECCION SEMANAL PLANTA ELECTRICA 1,BREAKERS,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679306,PLANTA ELECTRICA,13348083,INSPECCION SEMANAL PLANTA ELECTRICA 1,AMPERÍMETROS,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679306,PLANTA ELECTRICA,13348083,INSPECCION SEMANAL PLANTA ELECTRICA 1,VOLTÍMETRO,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679306,PLANTA ELECTRICA,13348083,INSPECCION SEMANAL PLANTA ELECTRICA 1,NIVEL DE ACEITE,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679306,PLANTA ELECTRICA,13348083,INSPECCION SEMANAL PLANTA ELECTRICA 1,MAQUINARIA EN GENERAL,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679306,PLANTA ELECTRICA,13348083,INSPECCION SEMANAL PLANTA ELECTRICA 1,PRECALENTADORES,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679307,PLANTA ELECTRICA,13348085,INSPECCION SEMANAL PLANTA ELECTRICA 2,BATERIAS,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679307,PLANTA ELECTRICA,13348085,INSPECCION SEMANAL PLANTA ELECTRICA 2,RADIADOR,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679307,PLANTA ELECTRICA,13348085,INSPECCION SEMANAL PLANTA ELECTRICA 2,MEDIDOR DE COMBUSTIBLE,,,,"0,0384615385",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679307,PLANTA ELECTRICA,13348085,INSPECCION SEMANAL PLANTA ELECTRICA 2,ENTRADA DE AGUA,,,,"0,0384615385",si,si,si,si,,,,
